port_id,port_name,country_code,water_body,latitude,longitude
42200,Elevsis,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,38.033333,23.55
35732,Dunkerque Port Ouest,France,North Sea; North Atlantic Ocean,51.066667,2.35
18441,Duncan Bay,Canada,Alaska-Canada coastal waters; North Pacific Ocean,50.066667,-125.283333
14500,Bahia De Valparaiso,Chile,South Pacific Ocean,-33.033333,-71.616667
14340,Bahia De Valdivia,Chile,South Pacific Ocean,-39.8,-73.25
5740,Georgetown,Canada,Gulf of Saint Lawrence; North Atlantic Ocean,46.183333,-62.533333
4230,Bruce Mines,Canada,Lake Huron; Great Lakes,46.283333,-83.783333
4170,Gore Bay,Canada,Lake Huron; Great Lakes,45.916667,-82.466667
4050,Byng Inlet,Canada,Lake Huron; Great Lakes,45.766667,-80.566667
3050,Hamilton,Canada,Lake Ontario; Great Lakes,43.25,-79.85
2740,Kingston,Canada,Lake Ontario; Great Lakes,44.233333,-76.5
18630,Lyall Harbor,Canada,Alaska-Canada coastal waters; North Pacific Ocean,48.8,-123.2
46330,Luba,Equatorial Guinea,Gulf of Guinea; North Atlantic Ocean,3.5,8.566667
2310,Oka Sur Le Lac,Canada,Lake Ontario; Great Lakes,45.466667,-74.083333
2420,Montebello,Canada,Lake Ontario; Great Lakes,45.65,-74.933333
2510,Gatineau,Canada,Lake Ontario; Great Lakes,45.483333,-75.65
2530,Hull,Canada,Lake Ontario; Great Lakes,45.433333,-75.7
5130,Goulais Bay,Canada,Lake Superior; Great Lakes,46.733333,-84.5
42760,Mitilini,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,39.1,26.566667
42820,Khios,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,38.366667,26.133333
30720,Brunsbuttel Canal Terminals,Germany,North Sea; North Atlantic Ocean,53.9,9.15
42310,Dhiavlos Steno,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,38.45,23.6
43030,Milos,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,36.716667,24.45
43155,Ayios Nikolaos,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,35.2,25.716667
43250,Limin Kos,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,36.9,27.283333
47310,Fomboni,Comoros,Mozambique Channel; Indian Ocean,-12.266667,43.75
5180,Heron Bay,Canada,Lake Superior; Great Lakes,48.65,-86.316667
27610,Hellnas,Finland,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,63.283333,22.233333
18525,Harmac,Canada,Alaska-Canada coastal waters; North Pacific Ocean,49.133333,-123.85
6170,Goldsboro,Canada,North Atlantic Ocean,45.183333,-61.65
56015,Baie Taiohae,French Polynesia,South Pacific Ocean,-8.933333,-140.083333
57825,Huangpuxingang,China,South China Sea; North Pacific Ocean,23.05,113.5
20498,Bernard Harbor,Canada,Northwest Passages; Arctic Ocean,68.783333,-114.766667
14560,Bahia Herradura Guayacan,Chile,South Pacific Ocean,-29.966667,-71.366667
15645,Acajutla Offshore Terminal,El Salvador,North Pacific Ocean,13.583333,-89.866667
18916,Klemtu,Canada,Alaska-Canada coastal waters; North Pacific Ocean,52.6,-128.516667
2370,Chute A Blondeau,Canada,Lake Ontario; Great Lakes,45.583333,-74.466667
2390,Hawkesbury,Canada,Lake Ontario; Great Lakes,45.616667,-74.616667
2400,Fassett,Canada,Lake Ontario; Great Lakes,45.65,-74.866667
2480,Cumberland,Canada,Lake Ontario; Great Lakes,45.516667,-75.4
2490,Masson,Canada,Lake Ontario; Great Lakes,45.533333,-75.416667
2550,Beauharnois,Canada,Lake Ontario; Great Lakes,45.316667,-73.883333
2830,Millhaven,Canada,Lake Ontario; Great Lakes,44.2,-76.733333
4120,Manitowaning,Canada,Lake Huron; Great Lakes,45.75,-81.8
11050,Las Calderas,Dominican Republic,Caribbean Sea; North Atlantic Ocean,18.216667,-70.516667
45151,Damietta,Egypt,Mediterranean Sea; North Atlantic Ocean,31.483333,31.75
46340,Cogo,Equatorial Guinea,Gulf of Guinea; North Atlantic Ocean,1.083333,9.7
46451,Etame Terminal,Gabon,South Atlantic Ocean,-3.75,10.516667
47320,Moutsamoudu,Comoros,Indian Ocean,-12.15,44.4
47340,Dzaoudzi,Comoros,Mozambique Channel; Indian Ocean,-12.783333,45.25
28496,Meeruse,Estonia,Gulf of Finland; Baltic Sea; North Atlantic Ocean,59.45087,24.6722
28498,Bekkeri,Estonia,Gulf of Finland; Baltic Sea; North Atlantic Ocean,59.45454,24.66745
28492,Lahesuu,Estonia,Gulf of Finland; Baltic Sea; North Atlantic Ocean,59.4570562,24.70300272
14635,Puerto Calderilla,Chile,South Pacific Ocean,-27.083333,-70.866667
2430,Papineauville,Canada,Lake Ontario; Great Lakes,45.616667,-75.016667
14250,Puerto Quemchi,Chile,South Pacific Ocean,-42.15,-73.483333
3330,Pelee I North Wharf,Canada,Lake Erie; Great Lakes,41.816667,-82.666667
41950,Yithion,Greece,Mediterranean Sea; North Atlantic Ocean,36.75,22.566667
18090,Steveston,Canada,Alaska-Canada coastal waters; North Pacific Ocean,49.133333,-123.183333
14630,Puerto Caldera,Chile,South Pacific Ocean,-27.05,-70.833333
15490,Puerto Quepos,Costa Rica,North Pacific Ocean,9.433333,-84.166667
41910,Pilos,Greece,Mediterranean Sea; North Atlantic Ocean,36.9,21.666667
2300,Vaudreuil,Canada,Lake Ontario; Great Lakes,45.4,-74.033333
3095,St Catherine,Canada,Lake Ontario; Great Lakes,43.183333,-79.283333
2880,Picton,Canada,Lake Ontario; Great Lakes,44.016667,-77.133333
3110,Queenston,Canada,Lake Erie; Great Lakes,43.166667,-79.066667
44910,Xeros,Cyprus,Mediterranean Sea; North Atlantic Ocean,35.133333,32.833333
36850,St Nazaire,France,Bay of Biscay; North Atlantic Ocean,47.283333,-2.2
3810,Wiarton,Canada,Lake Huron; Great Lakes,44.75,-81.133333
15275,Puerto Maritimo De Guayaquil,Ecuador,South Pacific Ocean,-2.283333,-79.9
40980,Zaliv Rasa,Croatia,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean,45.05,14.066667
14470,Puerto San Antonio,Chile,South Pacific Ocean,-33.583333,-71.616667
45172,Sidi Kerir (Kurayr),Egypt,Mediterranean Sea; North Atlantic Ocean,31.1,29.616667
38770,Port Saint Louis Du Rhone,France,Gulf of Lion; Mediterranean Sea; North Atlantic Ocean,43.383333,4.816667
42860,Pithagorion,Greece,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,37.683333,26.95
2990,Port Whitby,Canada,Lake Ontario; Great Lakes,43.85,-78.933333
14800,Rada De Arica,Chile,South Pacific Ocean,-18.466667,-70.333333
29905,Skaerbaek,Denmark,Kattegat; North Atlantic Ocean,55.516667,9.616667
39100,Port D' Ajaccio,France,Mediterranean Sea; North Atlantic Ocean,41.916667,8.75
2340,St Andrews East,Canada,Lake Ontario; Great Lakes,45.566667,-74.333333
2590,St Anicet,Canada,Lake Ontario; Great Lakes,45.133333,-74.366667
46310,Serpentina Terminal,Equatorial Guinea,Gulf of Guinea; North Atlantic Ocean,3.8,8.083333
4220,Thessalon,Canada,Lake Huron; Great Lakes,46.25,-83.566667
2470,Rockland,Canada,Lake Ontario; Great Lakes,45.55,-75.3
35840,Port Of Le Havre,France,English Channel; North Atlantic Ocean,49.483333,0.116667
14100,Rada Punta Arenas,Chile,South Pacific Ocean,-53.166667,-70.9
14000,Stanley,Falkland Islands (Islas Malvinas),South Atlantic Ocean,-51.7,-57.833333
39090,Port De Propriano,France,Mediterranean Sea; North Atlantic Ocean,41.683333,8.9
2330,St Placide,Canada,Lake Ontario; Great Lakes,45.533333,-74.2
35950,Rade De Cherbourg,France,English Channel; North Atlantic Ocean,49.65,-1.633333
3760,Southampton,Canada,Lake Huron; Great Lakes,44.5,-81.383333
2570,St Zotique,Canada,Lake Ontario; Great Lakes,45.25,-74.25
14330,Puerto De Corral,Chile,South Pacific Ocean,-39.866667,-73.433333
2460,Thurso,Canada,Lake Ontario; Great Lakes,45.6,-75.233333
2730,Wolfe Island,Canada,Lake Ontario; Great Lakes,44.2,-76.433333
35850,Port Of Rouen,France,English Channel; North Atlantic Ocean,49.45,1.066667
2600,South Lancaster,Canada,Lake Ontario; Great Lakes,45.133333,-74.5
47985,Zeit Bay Terminal,Egypt,Gulf of Suez; Red Sea; Indian Ocean,27.833333,33.6
48060,Ras Abu Zanimah,Egypt,Gulf of Suez; Red Sea; Indian Ocean,29.033333,33.116667
62118,Hibikinada,Japan,Korea Strait; North Pacific Ocean,33.933333,130.833333
61480,Nagoya Ko,Japan,Sea of Japan; North Pacific Ocean,35.066667,136.866667
45320,Misratah,Libya,Mediterranean Sea; North Atlantic Ocean,32.366667,15.216667
45290,Ez Zueitina,Libya,Gulf of Sidra; Mediterranean Sea; North Atlantic Ocean,30.85,20.05
45280,Banghazi,Libya,Mediterranean Sea; North Atlantic Ocean,32.116667,20.05
50045,Kijang,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean,0.85,104.6
48390,Khawr Al Amaya,Iraq,Persian Gulf; Indian Ocean,29.783333,48.8
48360,Mina Abd Allah,Kuwait,Persian Gulf; Indian Ocean,29.016667,48.166667
40250,Augusta,Italy,Mediterranean Sea; North Atlantic Ocean,37.216667,15.233333
50340,Ardjuna Oil Field,Indonesia,Java Sea; South Pacific Ocean,-5.883333,107.716667
45323,Khoms,Libya,Mediterranean Sea; North Atlantic Ocean,32.666667,14.25
45337,Bouri Oil Field,Libya,Mediterranean Sea; North Atlantic Ocean,33.9,12.65
450,Budir,Iceland,North Atlantic Ocean,64.933333,-14.016667
61875,Eastern Part Of Niigata-Ko,Japan,Sea of Japan; North Pacific Ocean,38.016667,139.233333
45850,Kamsar,Guinea,North Atlantic Ocean,10.633333,-14.616667
45857,Benti,Guinea,North Atlantic Ocean,9.166667,-13.2
48361,Mina Al Ahmadi,Kuwait,Persian Gulf; Indian Ocean,29.066667,48.166667
48540,Jask,Iran,Gulf of Oman; Indian Ocean,25.633333,57.766667
51850,Gunung Batu Besar,Indonesia,Makassar Strait; South Pacific Ocean,-2.616667,116.3
52760,Namlea,Indonesia,Ceram Sea; Banda Sea; South Pacific Ocean,-3.283333,127.083333
51330,Larantuka,Indonesia,Savu Sea; Indian Ocean,-8.35,122.983333
51340,Ende,Indonesia,Savu Sea; Indian Ocean,-8.833333,121.65
45110,Ashqelon,Israel,Mediterranean Sea; North Atlantic Ocean,31.666667,34.5
45220,Mersa Tobruq,Libya,Mediterranean Sea; North Atlantic Ocean,32.083333,23.983333
45330,Mina Tarabulus (Tripoli),Libya,Mediterranean Sea; North Atlantic Ocean,32.9,13.183333
48406,Khawr Al Zubair Lng Terminal,Iraq,Persian Gulf; Indian Ocean,30.133333,47.916667
48530,Jazireh-Ye Hormoz,Iran,Strait of Hormuz; Indian Ocean,27.1,56.45
48535,Jazireh-Ye Sirri,Iran,Persian Gulf; Indian Ocean,25.9,54.55
50518,Kuala Tanjung,Indonesia,Strait of Malacca; Indian Ocean,3.366667,99.483333
51736,Mostyn,Malaysia,Celebes Sea; North Pacific Ocean,4.683333,118.25
51860,Kota Baru,Indonesia,Makassar Strait; South Pacific Ocean,-3.233333,116.216667
52230,Kolonodale,Indonesia,Banda Sea; South Pacific Ocean,-1.983333,121.333333
52260,Baubau,Indonesia,Banda Sea; South Pacific Ocean,-5.466667,122.616667
53100,Fakfak,Indonesia,Ceram Sea; Banda Sea; South Pacific Ocean,-2.933333,132.283333
56025,Canton Island,Kiribati,South Pacific Ocean,-2.833333,-171.716667
61642,Mitsukojima,Japan,Sea of Japan; North Pacific Ocean,34.183333,132.516667
61820,Fukui Ko,Japan,Sea of Japan; North Pacific Ocean,36.183333,136.1
34020,Westport,Ireland,North Atlantic Ocean,53.8,-9.533333
45296,Ras   Lanuf,Libya,Gulf of Sidra; Mediterranean Sea; North Atlantic Ocean,30.516667,18.566667
15570,Puerto De Hencan,Honduras,North Pacific Ocean,13.4,-87.45
51720,Pelabuhan Sandakan,Malaysia,Sulu Sea; North Pacific Ocean,5.833333,118.116667
61353,Soma,Japan,North Pacific Ocean,37.833333,140.95
11450,Pointe A Pitre,Guadeloupe,Caribbean Sea; North Atlantic Ocean,16.233333,-61.533333
50805,Sungaipakning,Indonesia,Strait of Malacca; Indian Ocean,1.35,102.166667
11670,St George's,Grenada,Caribbean Sea; North Atlantic Ocean,12.05,-61.75
52270,Raha Roadstead,Indonesia,Banda Sea; South Pacific Ocean,-4.85,122.733333
48468,Sirus Oil Terminal,Iran,Persian Gulf; Indian Ocean,29.016667,49.483333
51584,Tg. Mani,Malaysia,South China Sea; North Pacific Ocean,2.15,111.35
51803,Tanjung Sangata,Indonesia,Makassar Strait; South Pacific Ocean,0.366667,117.566667
51504,Widuri Marine Terminal,Indonesia,Java Sea; South Pacific Ocean,-4.666667,106.65
50300,Sungaigerong,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean,-2.983333,104.833333
59385,Mangagoy,Philippines,Bohol Sea; Philippine inland seas; North Pacific Ocean,8.233333,126.316667
48295,Jazirat Halul,Qatar,Persian Gulf; Indian Ocean,25.683333,52.416667
47160,Muqdisho,Somalia,Indian Ocean,2.033333,45.35
47150,Marka,Somalia,Indian Ocean,1.716667,44.783333
46235,Odudu Terminal,Nigeria,Gulf of Guinea; North Atlantic Ocean,4,7.766667
14860,Bahia De Matarani,Peru,South Pacific Ocean,-17,-72.116667
46161,Forcados Oil Terminal,Nigeria,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,5.166667,5.183333
46206,Bonny Offshore Terminal,Nigeria,Gulf of Guinea; North Atlantic Ocean,4.183333,7.233333
57275,Baie De Kouaoua,New Caledonia,Coral Sea; South Pacific Ocean,-21.383333,165.816667
23465,Akrahamn,Norway,North Sea; North Atlantic Ocean,59.266667,5.183333
11550,Fort De France,Martinique,Caribbean Sea; North Atlantic Ocean,14.6,-61.066667
57890,Chi-Lung,Taiwan,East China Sea; North Pacific Ocean,25.133333,121.766667
57953,Mailiao,Taiwan,Taiwan Strait; North Pacific Ocean,23.783333,120.166667
60330,Kunsan,South Korea,Yellow Sea; North Pacific Ocean,35.983333,126.616667
44180,Anapa,Russia,Black Sea; North Atlantic Ocean,44.883333,37.316667
56840,Bialla,Papua New Guinea,Bismarck Sea; South Pacific Ocean,-5.3,150.983333
14060,Grytviken,South Georgia and South Sandwich Islands,South Atlantic Ocean,-54.266667,-36.5
28310,Gavan Vysotsk,Russia,Gulf of Finland; Baltic Sea; North Atlantic Ocean,60.616667,28.566667
27130,Brannfors,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,65.016667,21.383333
59670,Jimenez,Philippines,Bohol Sea; Philippine inland seas; North Pacific Ocean,8.333333,123.866667
14960,Bahia De Ancon,Peru,South Pacific Ocean,-11.75,-77.183333
15200,Caleta Lobitos,Peru,South Pacific Ocean,-4.45,-81.283333
44210,Gelendzhik,Russia,Black Sea; North Atlantic Ocean,44.55,38.066667
11160,Bahia De Fajardo,Puerto Rico,Caribbean Sea; North Atlantic Ocean,18.333333,-65.633333
46670,Georgetown,"Saint Helena, Ascension, and Tristan da Cunha",South Atlantic Ocean,-7.933333,-14.416667
56350,Enitwetak Island,Marshall Islands,North Pacific Ocean,11.333333,162.333333
57437,Map Ta Phut,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean,12.666667,101.166667
55230,Manukau Harbor,New Zealand,Tasman Sea; South Pacific Ocean,-36.933333,174.783333
38190,Arrecife,Spain,North Atlantic Ocean,28.95,-13.533333
58740,Maasin,Philippines,Bohol Sea; Philippine inland seas; North Pacific Ocean,10.133333,124.833333
56370,Kwajalein,Marshall Islands,North Pacific Ocean,8.716667,167.733333
21315,Olavsvern,Norway,Norwegian Sea; North Atlantic Ocean,69.52562925,19.00754929
46195,Qua Iboe Oil Terminal,Nigeria,Gulf of Guinea; North Atlantic Ocean,4.233333,8.033333
14840,Puerto Ilo,Peru,South Pacific Ocean,-17.633333,-71.366667
47700,Saint-Pierre,Reunion,Indian Ocean,-21.35,55.466667
47680,Saint-Denis,Reunion,Indian Ocean,-20.866667,55.45
15210,Puerto Cabo Blanco,Peru,South Pacific Ocean,-4.25,-81.233333
27250,Torehamn,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,65.9,22.65
14980,Puerto De Huacho,Peru,South Pacific Ocean,-11.116667,-77.616667
28370,Sankt-Peterburg,Russia,Gulf of Finland; Baltic Sea; North Atlantic Ocean,59.933333,30.3
14950,Puerto Del Callao,Peru,South Pacific Ocean,-12.05,-77.15
45821,Rufisque,Senegal,North Atlantic Ocean,14.7,-17.283333
11110,San Juan,Puerto Rico,North Atlantic Ocean,18.466667,-66.116667
47220,Victoria,Seychelles,Indian Ocean,-4.616667,55.45
13250,Puerto De Asuncion,Paraguay,Rio de la Plata; South Atlantic Ocean,-25.266667,-57.683333
44140,Temryuk,Russia,Sea of Azov; Black Sea; North Atlantic Ocean,45.35,37.35
11280,Playa De Guanica,Puerto Rico,Caribbean Sea; North Atlantic Ocean,17.966667,-66.916667
45720,Port D Al Hoceima,Morocco,Mediterranean Sea; North Atlantic Ocean,35.25,-3.916667
11260,Playa De Ponce,Puerto Rico,Caribbean Sea; North Atlantic Ocean,17.983333,-66.616667
11270,Playa De Guayanilla,Puerto Rico,Caribbean Sea; North Atlantic Ocean,18.016667,-66.766667
55320,Port Lyttelton,New Zealand,South Pacific Ocean,-43.6,172.716667
59070,San Carlos,Philippines,Philippine inland seas; North Pacific Ocean,10.483333,123.416667
56530,Tinian,Northern Mariana Islands,North Pacific Ocean,14.966667,145.616667
58800,Palompon,Philippines,Philippine inland seas; North Pacific Ocean,11.05,124.383333
56975,Port Noro,Solomon Islands,Solomon Sea; South Pacific Ocean,-8.216667,157.183333
57434,Tantawan Marine Terminal,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean,10.083333,101.416667
57460,Si Racha Terminal,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean,13.116667,100.883333
58640,Port Borongan,Philippines,Philippine inland seas; North Pacific Ocean,11.6,125.433333
57443,Rayong Tpi Terminal,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean,12.633333,101.3
48282,Jabal Az Zannah/ruways,United Arab Emirates,Persian Gulf; Indian Ocean,24.2,52.7
45440,Banzart,Tunisia,Mediterranean Sea; North Atlantic Ocean,37.283333,9.883333
43900,Kerch,Ukraine,Black Sea; North Atlantic Ocean,45.35,36.483333
43850,Feodosiya,Ukraine,Black Sea; North Atlantic Ocean,45.016667,35.433333
43645,Illichivsk,Ukraine,Black Sea; North Atlantic Ocean,46.3,30.65
35290,Falmouth Harbour,United Kingdom,English Channel; North Atlantic Ocean,50.15,-5.066667
35015,Newport,United Kingdom,Bristol Channel; North Atlantic Ocean,51.55,-2.983333
45808,Ad Dakhla,Western Sahara,North Atlantic Ocean,23.7,-15.916667
12210,Bahia De Pertigalete,Venezuela,Caribbean Sea; North Atlantic Ocean,10.233333,-64.566667
32980,Castle Bay,United Kingdom,North Atlantic Ocean,56.95,-7.483333
43370,Eceabat,Turkey,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,40.183333,26.366667
43435,Istinye,Turkey,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,41.116667,29.05
57655,Mui Vung Tau,Vietnam,South China Sea; North Pacific Ocean,10.316667,107.066667
44625,Golcuk Burnu,Turkey,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,40.733333,29.816667
44802,Botas Dortyol Oil Terminal,Turkey,Mediterranean Sea; North Atlantic Ocean,36.866667,36.133333
45809,Laayoune,Western Sahara,North Atlantic Ocean,27.083333,-13.433333
43700,Belgorod-Dnestrovsky,Ukraine,Black Sea; North Atlantic Ocean,46.183333,30.366667
45370,Houmt Souk,Tunisia,Mediterranean Sea; North Atlantic Ocean,33.883333,10.85
45390,Mersa Sfax,Tunisia,Mediterranean Sea; North Atlantic Ocean,34.733333,10.766667
57520,Duong Dong,Vietnam,Gulf of Thailand; South China Sea; North Pacific Ocean,10.216667,103.966667
48274,Al Hamriyah Lpg Terminal,United Arab Emirates,Persian Gulf; Indian Ocean,25.466667,55.483333
31390,Chatham Docks,United Kingdom,North Sea; North Atlantic Ocean,51.4,0.55
48271,Ash Shariqah,United Arab Emirates,Persian Gulf; Indian Ocean,25.416667,55.366667
11750,Point Lisas Industrial Port,Trinidad and Tobago,Caribbean Sea; North Atlantic Ocean,10.4,-61.5
45460,Tabarka,Tunisia,Mediterranean Sea; North Atlantic Ocean,36.966667,8.766667
43673,Port Oktyabrsk,Ukraine,Black Sea; North Atlantic Ocean,46.833333,31.933333
13130,Puerto Sauce,Uruguay,Rio de la Plata; South Atlantic Ocean,-34.433333,-57.45
57610,Vinh Cam Ranh,Vietnam,South China Sea; North Pacific Ocean,11.883333,109.166667
48152,Salif,Yemen,Red Sea; Indian Ocean,15.3,42.666667
48650,Bedi,India,Arabian Sea; Indian Ocean,22.57305556,70.04555556
48605,Muhamamad Bin Qasim,Pakistan,Arabian Sea; Indian Ocean,24.766667,67.35
48600,Karachi,Pakistan,Arabian Sea; Indian Ocean,24.783333,66.983333
48617,Mundra,India,Arabian Sea; Indian Ocean,22.72833333,69.70666667
48670,Okha,India,Arabian Sea; Indian Ocean,22.46805556,69.07972222
8170,Ocean City,United States,North Atlantic Ocean,38.333333,-75.083333
7920,Chrome,United States,North Atlantic Ocean,40.566667,-74.216667
7895,Bayway,United States,North Atlantic Ocean,40.633333,-74.2
7690,Catskill,United States,North Atlantic Ocean,42.216667,-73.85
7680,Kingston,United States,North Atlantic Ocean,41.933333,-73.966667
7660,Newburgh,United States,North Atlantic Ocean,41.5,-74
7520,Essex,United States,North Atlantic Ocean,41.35,-72.383333
7510,Norwich,United States,North Atlantic Ocean,41.516667,-72.083333
7450,Montauk Harbor,United States,North Atlantic Ocean,41.066667,-71.933333
56272,Barber's Point,United States,North Pacific Ocean,21.316667,-158.116667
56260,Kaunakakai,United States,North Pacific Ocean,21.083333,-157.033333
56200,Lahaina,United States,North Pacific Ocean,20.866667,-156.666667
17080,Hoquiam,United States,North Pacific Ocean,46.966667,-123.9
7320,Falmouth,United States,North Atlantic Ocean,41.55,-70.616667
6770,Bass Harbor,United States,North Atlantic Ocean,44.233333,-68.35
19820,Kodiak,United States,Gulf of Alaska; North Pacific Ocean,57.783333,-152.4
19795,Nikiski,United States,Cook Inlet; Gulf of Alaska; North Pacific Ocean,60.683333,-151.4
19530,Funter,United States,Alaska-Canada coastal waters; North Pacific Ocean,58.25,-134.9
19240,Hydaburg,United States,Alaska-Canada coastal waters; North Pacific Ocean,55.2,-132.833333
19220,Kasaan,United States,Alaska-Canada coastal waters; North Pacific Ocean,55.533333,-132.4
17920,Friday Harbor,United States,Alaska-Canada coastal waters; North Pacific Ocean,48.533333,-123.016667
17100,Neah Bay,United States,Alaska-Canada coastal waters; North Pacific Ocean,48.366667,-124.616667
16720,Bandon,United States,North Pacific Ocean,43.116667,-124.416667
16660,Fields Landing,United States,North Pacific Ocean,40.716667,-124.216667
5410,Bayfield,United States,Lake Superior; Great Lakes,46.8,-90.816667
5280,Marquette,United States,Lake Superior; Great Lakes,46.533333,-87.383333
5020,Marinette,United States,Lake Michigan; Great Lakes,45.083333,-87.6
4960,Kaukauna,United States,Lake Michigan; Great Lakes,44.283333,-88.266667
4780,Indiana Harbor,United States,Lake Michigan; Great Lakes,41.666667,-87.433333
4750,Michigan City,United States,Lake Michigan; Great Lakes,41.733333,-86.9
4510,Cheboygan,United States,Lake Huron; Great Lakes,45.65,-84.466667
20480,Barrow,United States,Arctic Ocean,71.283333,-156.783333
19910,Larsen Bay,United States,Gulf of Alaska; North Pacific Ocean,57.533333,-153.983333
16410,Mare Island,United States,North Pacific Ocean,38.1,-122.266667
9250,Freeport,United States,Gulf of Mexico; North Atlantic Ocean,28.95,-95.333333
8790,Biloxi,United States,Gulf of Mexico; North Atlantic Ocean,30.383333,-88.883333
8490,Georgetown,United States,North Atlantic Ocean,33.366667,-79.283333
4470,Alpena,United States,Lake Huron; Great Lakes,45.066667,-83.416667
5270,Munising,United States,Lake Superior; Great Lakes,46.416667,-86.65
19310,Kake,United States,Alaska-Canada coastal waters; North Pacific Ocean,56.966667,-133.933333
7330,Nantucket,United States,North Atlantic Ocean,41.283333,-70.1
7410,Bristol,United States,North Atlantic Ocean,41.666667,-71.266667
8850,Gretna,United States,Gulf of Mexico; North Atlantic Ocean,29.916667,-90.066667
20250,Naknek,United States,Bristol Bay; Bering Sea; North Pacific Ocean,58.716667,-157.016667
20280,Ekuk,United States,Bristol Bay; Bering Sea; North Pacific Ocean,58.816667,-158.566667
20340,Kotlik,United States,Bering Sea; North Pacific Ocean,63.033333,-163.55
20450,Kotzebue,United States,Chukchi Sea; Arctic Ocean,66.916667,-162.583333
4610,Charlevoix,United States,Lake Michigan; Great Lakes,45.316667,-85.266667
4820,Great Lakes,United States,Lake Michigan; Great Lakes,42.3,-87.833333
16838,Ilwaco,United States,North Pacific Ocean,46.3,-124.05
16920,Kalama,United States,North Pacific Ocean,46.016667,-122.85
17840,Coupeville,United States,Alaska-Canada coastal waters; North Pacific Ocean,48.233333,-122.683333
19450,Elfin Cove,United States,Alaska-Canada coastal waters; North Pacific Ocean,58.2,-136.35
19788,Ninilchik,United States,Cook Inlet; Gulf of Alaska; North Pacific Ocean,60.05,-151.683333
6660,Milbridge,United States,North Atlantic Ocean,44.533333,-67.883333
6790,Brooklin,United States,North Atlantic Ocean,44.266667,-68.583333
56160,Kawaihae,United States,North Pacific Ocean,20.033333,-155.833333
19890,Karluk,United States,Gulf of Alaska; North Pacific Ocean,57.566667,-154.45
20240,Egegik,United States,Bristol Bay; Bering Sea; North Pacific Ocean,58.2,-157.366667
5310,L Anse,United States,Lake Superior; Great Lakes,46.766667,-88.466667
5420,La Pointe,United States,Lake Superior; Great Lakes,46.783333,-90.783333
19090,Hyder,United States,Alaska-Canada coastal waters; North Pacific Ocean,55.916667,-130
19805,Drift River,United States,Cook Inlet; Gulf of Alaska; North Pacific Ocean,60.55,-152.133333
6850,North Haven,United States,North Atlantic Ocean,44.133333,-68.866667
8040,Deepwater Point,United States,North Atlantic Ocean,39.7,-75.516667
8200,Havre De Grace,United States,North Atlantic Ocean,39.533333,-76.083333
8330,Hertford,United States,North Atlantic Ocean,36.183333,-76.466667
8895,Convent,United States,Gulf of Mexico; North Atlantic Ocean,30.016667,-90.833333
16480,Martinez,United States,North Pacific Ocean,38.033333,-122.133333
16550,Isleton,United States,North Pacific Ocean,38.166667,-121.6
7120,Augusta,United States,North Atlantic Ocean,44.316667,-69.766667
7220,Beverly,United States,North Atlantic Ocean,42.533333,-70.883333
7310,Hyannis,United States,North Atlantic Ocean,41.65,-70.283333
8150,Bristol,United States,North Atlantic Ocean,40.1,-74.85
16960,Camas,United States,North Pacific Ocean,45.583333,-122.4
19270,Klawock,United States,Alaska-Canada coastal waters; North Pacific Ocean,55.55,-133.1
16570,Courtland,United States,North Pacific Ocean,38.333333,-121.566667
19260,Craig,United States,Alaska-Canada coastal waters; North Pacific Ocean,55.466667,-133.15
8480,Southport,United States,North Atlantic Ocean,33.916667,-78.016667
8740,Port St Joe,United States,Gulf of Mexico; North Atlantic Ocean,29.816667,-85.316667
8920,St Rose,United States,Gulf of Mexico; North Atlantic Ocean,29.95,-90.316667
9310,Port Aransas,United States,Gulf of Mexico; North Atlantic Ocean,27.833333,-97.05
8510,Port Royal,United States,North Atlantic Ocean,32.366667,-80.683333
19400,Port Alexander,United States,Alaska-Canada coastal waters; North Pacific Ocean,56.25,-134.65
19380,Port Armstrong,United States,Alaska-Canada coastal waters; North Pacific Ocean,56.3,-134.666667
